imdb_id,rank_afc_2007,rank_afc_1998,rank_wga_2005,rank_ss_2012,included_in_guardian_list,included_in_1001_book,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,country,awards,poster,metascore,imdb_rating,imdb_votes,alternate_title
tt0092005,,,,,,TRUE,Stand by Me,1986,R,22-Aug-86,89 min,"Adventure, Drama",Rob Reiner,"Stephen King (novel), Raynold Gideon (screenplay), Bruce A. Evans (screenplay)","Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell","After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",English,USA,Nominated for 1 Oscar. Another 4 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BZWRmOGU2M2ItMTJhMi00ZDA3LWJhOWItYWQ3NjI5NjEyNTFlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,8.1,"273,990",Stand by Me
tt0099763,,,,,,TRUE,Henry: Portrait of a Serial Killer,1986,UNRATED,7-Sep-90,83 min,"Biography, Crime, Drama",John McNaughton,"Richard Fire, John McNaughton","Mary Demas, Michael Rooker, Anne Bartoletti, Elizabeth Kaden","Henry, a drifter, commits a series of brutal murders, supposedly operating with impunity.",English,USA,9 wins & 8 nominations.,http://ia.media-imdb.com/images/M/MV5BYjA2NTY4YjMtNWViOC00MDgxLWI0ZTItYTk5MDJjODNjNzVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,7,"23,395",Henry: Portrait of a Serial Killer
tt0090798,,,,,,TRUE,Caravaggio,1986,N/A,29-Aug-86,93 min,"Biography, Drama, History",Derek Jarman,"Derek Jarman (screenplay), Nicholas Ward Jackson (from an original idea by)","Nigel Terry, Sean Bean, Garry Cooper, Dexter Fletcher","A retelling of the life of the celebrated 17th-century painter through his brilliant, nearly blasphemous paintings and his flirtations with the underworld.","English, Italian",UK,3 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTM3Y2RhZTctOGFlYi00YWFlLTg1MTctOTE1YmJlYjBlYzVkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,55,6.7,"3,774",Caravaggio
tt0090952,,,,,,TRUE,Peking Opera Blues,1986,TV-14,6-Sep-86,104 min,"Comedy, Action",Hark Tsui,Raymond To,"Brigitte Lin, Sally Yeh, Cherie Chung, Mark Cheng","The movie is set in chaotic 1920's China, when warlords fought each other for power while Sun Yat-Sen's underground movement tried to establish a democratic republic. The movie tells the ...","Cantonese, Mandarin",Hong Kong,6 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIzMjU1Mjc4OF5BMl5BanBnXkFtZTYwMjUyNzc5._V1_SX300.jpg,N/A,7.5,"1,635",Peking Opera Blues (Do ma daan)
tt0090967,,,,,,TRUE,Down by Law,1986,R,30-Oct-86,107 min,"Comedy, Crime, Drama",Jim Jarmusch,Jim Jarmusch,"Tom Waits, John Lurie, Roberto Benigni, Nicoletta Braschi",The story of three different men in a Louisiana prison and their eventual journey.,"English, Italian","USA, West Germany",4 wins & 6 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NjA0OTIxMV5BMl5BanBnXkFtZTYwNDQ3NTk4._V1_SX300.jpg,N/A,7.8,"36,523",Down by Law
tt0090985,,,,,,TRUE,The Decline of the American Empire,1986,R,14-Nov-86,101 min,"Comedy, Drama",Denys Arcand,"Denys Arcand, Gabriel Arcand (collaborating writer), Mark Blandford (collaborating writer), Jean-Claude Lauzon (collaborating writer), Monique Proulx (collaborating writer), Yvon Rivard (collaborating writer), Catherine Ruelle (collaborating writer), Louise Vandelac (collaborating writer)","Dominique Michel, Doroth_©e Berryman, Louise Portal, Pierre Curzi",Sexual revelations emerge when a group of academics and their partners spend a weekend at a country retreat.,French,Canada,Nominated for 1 Oscar. Another 13 wins & 6 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MTI0Mjc2OV5BMl5BanBnXkFtZTcwNzEwMTMzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",N/A,7.4,"6,210","Decline of the American Empire, The (Le declin de l'empire americain)"
tt0091167,,,95,,TRUE,TRUE,Hannah and Her Sisters,1986,PG-13,14-Mar-86,103 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Barbara Hershey, Carrie Fisher, Michael Caine, Mia Farrow","Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",English,USA,Won 3 Oscars. Another 22 wins & 26 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTk0Njc4Nl5BMl5BanBnXkFtZTcwODc5MjkzNA@@._V1_SX300.jpg,90,8,"53,229",Hannah And Her Sisters
tt0091042,,,,,,TRUE,Ferris Bueller's Day Off,1986,PG-13,11-Jun-86,103 min,"Comedy, Romance",John Hughes,John Hughes,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones","A high school wise guy is determined to have a day off from school, despite what the principal thinks of that.","English, German",USA,Nominated for 1 Golden Globe. Another 1 win.,http://ia.media-imdb.com/images/M/MV5BMDA0NjZhZWUtNmI2NC00MmFjLTgwZDYtYzVjZmNhMDVmOTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,61,7.9,"245,296",Ferris Bueller's Day Off
tt0091939,,,,,,TRUE,She's Gotta Have It,1986,R,8-Aug-86,84 min,"Comedy, Romance",Spike Lee,Spike Lee,"Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell, Spike Lee",Story of a woman and her three lovers.,English,USA,3 wins & 1 nomination.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4Mzg3NTcwMl5BMl5BanBnXkFtZTcwMjcxNjM0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",N/A,6.5,"4,800",She's Gotta Have It
tt0091474,,,,,,TRUE,Manhunter,1986,R,15-Aug-86,119 min,"Crime, Horror, Mystery",Michael Mann,"Thomas Harris (based on the book ""Red Dragon"" by), Michael Mann (screenplay)","William Petersen, Kim Greist, Joan Allen, Brian Cox","Former FBI profiler Will Graham returns to service to pursue a deranged serial murderer named ""the Tooth Fairy"" by the media.",English,USA,1 win & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTI0MTkzOF5BMl5BanBnXkFtZTcwMDk5ODM4OA@@._V1_SX300.jpg,78,7.2,"50,482",Manhunter
tt0090907,,,,,,TRUE,The Horse Thief,1986,N/A,6-Jan-88,88 min,Drama,"Zhuangzhuang Tian, Peicheng Pan",Rui Zhang,"Daiba, Jiji Dan, Drashi, Gaoba","The story of Norbu, a horse thief, who is thrown out of his tribe in an effort to purge it of evil. Norbu repents after the birth of his son, but he is forced to steal again after the birth...",Mandarin,China,1 win.,http://ia.media-imdb.com/images/M/MV5BMTgyMDQyMzQ3NF5BMl5BanBnXkFtZTgwODA1ODk1MDE@._V1_SX300.jpg,N/A,7.2,685,"Horse Thief, The (Dao ma zei)"
tt0091886,,,,,,TRUE,Salvador,1986,R,23-Apr-86,122 min,"Drama, History, Thriller",Oliver Stone,"Oliver Stone, Rick Boyle","James Woods, Jim Belushi, Michael Murphy, John Savage",An American photojournalist gets caught in a political struggle at El Salvador in 1980.,"English, Spanish","UK, USA",Nominated for 2 Oscars. Another 3 wins & 7 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MjA3MTM4NF5BMl5BanBnXkFtZTcwMDE0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",N/A,7.5,"15,306",Salvador
tt0091064,,,,,,TRUE,The Fly,1986,R,15-Aug-86,96 min,"Drama, Horror, Sci-Fi",David Cronenberg,"George Langelaan (short story), Charles Edward Pogue (screenplay), David Cronenberg (screenplay)","Jeff Goldblum, Geena Davis, John Getz, Joy Boushel",A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,English,"USA, UK, Canada",Won 1 Oscar. Another 5 wins & 11 nominations.,http://ia.media-imdb.com/images/M/MV5BNjI3OGRhYjUtZmY1MC00N2JlLWJjMDUtYmViNTE0NDA0NzZlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,79,7.5,"119,396","Fly, The"
tt0090756,,,,,,TRUE,Blue Velvet,1986,R,23-Oct-86,120 min,"Drama, Mystery, Thriller",David Lynch,David Lynch (screenplay),"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",English,USA,Nominated for 1 Oscar. Another 18 wins & 16 nominations.,http://ia.media-imdb.com/images/M/MV5BNGNhYWY4M2ItZTFjOC00YmRiLTk4YTUtOGIxNjNjOGU2MTA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,75,7.8,"133,326",Blue Velvet
tt0090830,,,,,,TRUE,Children of a Lesser God,1986,R,31-Oct-86,119 min,"Drama, Romance",Randa Haines,"Mark Medoff (stage play), Hesper Anderson (screenplay), Mark Medoff (screenplay)","William Hurt, Marlee Matlin, Piper Laurie, Philip Bosco","James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, ...","English, American Sign Language",USA,Won 1 Oscar. Another 4 wins & 12 nominations.,http://ia.media-imdb.com/images/M/MV5BN2VjN2ViNTItMWFhNS00MTdjLTk0MTEtYTA5MzQ5OThkMjgwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,7.2,"11,776",Children of a Lesser God
tt0091763,86,83,,,,TRUE,Platoon,1986,R,6-Feb-87,120 min,"Drama, War",Oliver Stone,Oliver Stone,"Tom Berenger, Keith David, Willem Dafoe, Forest Whitaker",A young recruit in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,"English, Vietnamese","UK, USA",Won 4 Oscars. Another 19 wins & 14 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU3NzY4ODY5MF5BMl5BanBnXkFtZTcwOTkzNzE1NA@@._V1_SX300.jpg,N/A,8.1,"294,733",Platoon
tt0092501,,,,,,TRUE,Project A 2,1987,PG-13,19-Aug-87,101 min,"Action, Comedy, Crime",Jackie Chan,"Jackie Chan, Jack Maeby (english adaptation), Edward Tang, Yu Ting (dialogue)","Jackie Chan, Maggie Cheung, Rosamund Kwan, Carina Lau","Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt police superintendent.",Cantonese,Hong Kong,1 win & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NjkzODY2MV5BMl5BanBnXkFtZTcwNzc5MDUyMQ@@._V1_SX300.jpg,N/A,7.2,"6,541",Project A 2 ('A' gai wak juk jap)
tt0093978,,,,,,TRUE,A Chinese Ghost Story,1987,UNRATED,18-Jul-87,98 min,"Action, Comedy, Fantasy",Siu-Tung Ching,"Songling Pu (novel), Kai-Chi Yuen","Leslie Cheung, Joey Wang, Ma Wu, Wai Lam","Ning Tsai-Shen, a humble tax collector, arrives in a small town to carry out his work. Unsurprisingly, no-one is willing to give him shelter for the night, so he ends up spending the night ...",Cantonese,Hong Kong,11 wins & 14 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg4MDk0Mzk5MF5BMl5BanBnXkFtZTcwMDg2NDE2MQ@@._V1_SX300.jpg,N/A,7.6,"6,752","Chinese Ghost Story, A (Sien nui yau wan)"
tt0093870,,,,,,TRUE,RoboCop,1987,R,17-Jul-87,102 min,"Action, Crime, Sci-Fi",Paul Verhoeven,"Edward Neumeier, Michael Miner","Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox","In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",English,USA,Nominated for 2 Oscars. Another 11 wins & 10 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,67,7.5,"182,620",RoboCop
tt0093779,,,84,,TRUE,TRUE,The Princess Bride,1987,PG,9-Oct-87,98 min,"Adventure, Family, Fantasy",Rob Reiner,"William Goldman (book), William Goldman (screenplay)","Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest","While home sick in bed, a young boy's grandfather reads him a story called The Princess Bride.",English,USA,Nominated for 1 Oscar. Another 6 wins & 8 nominations.,http://ia.media-imdb.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,77,8.1,"295,487","Princess Bride, The"
tt0093105,,,,,,TRUE,"Good Morning, Vietnam",1987,R,15-Jan-88,121 min,"Biography, Comedy, Drama",Barry Levinson,Mitch Markowitz,"Robin Williams, Forest Whitaker, Tung Thanh Tran, Chintara Sukapatana",An unorthodox and irreverent DJ begins to shake up things when he is assigned to the U.S. Armed Services Radio station in Vietnam.,English,USA,Nominated for 1 Oscar. Another 7 wins & 3 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMDExNzk4MV5BMl5BanBnXkFtZTgwODc3NjIyMDE@._V1_SX300.jpg,N/A,7.3,"99,561","Good Morning, Vietnam"
tt0092593,,,,,,TRUE,Au Revoir Les Enfants,1987,PG,12-Feb-88,104 min,"Biography, Drama, War",Louis Malle,Louis Malle (scenario),"Gaspard Manesse, Raphael Fejt__, Francine Racette, Stanislas Carr_© de Malberg","A French boarding school run by priests seems to be a haven from World War II until a new student arrives. He becomes the roommate of top student in his class. Rivals at first, the roommates form a bond and share a secret.","French, German, English, Greek, Latin","France, West Germany, Italy",Nominated for 2 Oscars. Another 27 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BMjEwMTgxNTM5NV5BMl5BanBnXkFtZTcwNTU5MDIzMQ@@._V1_SX300.jpg,N/A,8.1,"24,150",Au Revoir Les Enfants (Goodbye Children)
tt0093822,,,,,,TRUE,Raising Arizona,1987,PG-13,17-Apr-87,94 min,"Comedy, Crime","Joel Coen, Ethan Coen","Ethan Coen, Joel Coen","Nicolas Cage, Holly Hunter, Trey Wilson, John Goodman","When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",English,USA,4 nominations.,http://ia.media-imdb.com/images/M/MV5BOGUwZTEwZTYtZmQ0OS00NmM1LWE2ZTQtNjZiYmE4ZmUxMjk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,55,7.4,"101,238",Raising Arizona
tt0093225,,,,,,TRUE,Housekeeping,1987,PG,1-Jan-88,116 min,"Comedy, Drama",Bill Forsyth,"Marilynne Robinson (novel), Bill Forsyth (screenplay)","Christine Lahti, Sara Walker, Andrea Burchill, Anne Pitoniak","In the Pacific Northwest during the 1950's, two young sisters whose mother has abandoned them wind up living with their Aunt Sylvie, whose views of the world and its conventions don't quite...",English,"USA, Canada",2 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI0MDU4OTg4OV5BMl5BanBnXkFtZTYwNjA2Njg5._V1_SX300.jpg,N/A,7.3,"1,429",Housekeeping
tt0094336,,,,,,TRUE,Withnail & I,1987,R,19-Jun-87,107 min,"Comedy, Drama",Bruce Robinson,Bruce Robinson,"Richard E. Grant, Paul McGann, Richard Griffiths, Ralph Brown","London, 1969 - two 'resting' (unemployed and unemployable) actors, Withnail and Marwood, fed up with damp, cold, piles of washing-up, mad drug dealers and psychotic Irishmen, decide to ...","English, Latin",UK,1 win & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjQzMjg5N15BMl5BanBnXkFtZTYwNjQ3MDY5._V1_SX300.jpg,N/A,7.8,"30,946",Withnail and I
tt0092603,,,,,,TRUE,Babette's Feast,1987,G,4-Mar-88,102 min,"Comedy, Drama, Music",Gabriel Axel,"Karen Blixen (novel), Gabriel Axel (screenplay)","St_©phane Audran, Bodil Kjer, Birgitte Federspiel, Jarl Kulle","In a remote 19th-century Danish village, two sisters lead a rigid life centered around their father, the local minister, and their church. Both had opportunities to leave the village: one ...","Danish, Swedish, French",Denmark,Won 1 Oscar. Another 10 wins & 8 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDYxNjc5MF5BMl5BanBnXkFtZTcwOTgyNDcyNA@@._V1_SX300.jpg,N/A,7.9,"13,756",Babette's Feast (Babettes gaestebud)
tt0092699,,,51,,,TRUE,Broadcast News,1987,R,25-Dec-87,133 min,"Comedy, Drama, Romance",James L. Brooks,James L. Brooks,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky","Take two rival TV reporters: one handsome, one talented, both male. Add one producer, female. Mix well and watch the sparks fly.","English, Spanish, French, German",USA,Nominated for 7 Oscars. Another 13 wins & 16 nominations.,http://ia.media-imdb.com/images/M/MV5BN2E1ZmU5NDQtNjdlZC00Y2VhLTk2MWMtMmU0M2YyY2E3MTkyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,84,7.2,"21,374",Broadcast News
tt0093565,,,62,,,TRUE,Moonstruck,1987,PG,15-Jan-88,102 min,"Comedy, Drama, Romance",Norman Jewison,John Patrick Shanley,"Cher, Nicolas Cage, Vincent Gardenia, Olympia Dukakis","Loretta Castorini, a book keeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.","English, Italian",USA,Won 3 Oscars. Another 15 wins & 18 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg,83,7.1,"35,752",Moonstruck
tt0092991,,,,,TRUE,,Evil Dead II,1987,X,13-Mar-87,84 min,"Comedy, Fantasy, Horror",Sam Raimi,"Sam Raimi, Scott Spiegel","Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva",The lone survivor of an onslaught of flesh-possessing spirits holds up in a cabin with a group of strangers while the demons continue their attack.,English,USA,5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTA4Nzg5MjMwNzFeQTJeQWpwZ15BbWU4MDA2NDg4MDcx._V1_SX300.jpg,69,7.8,"114,304",Evil Dead II
tt0094291,,,,,,TRUE,Wall Street,1987,R,11-Dec-87,126 min,"Crime, Drama",Oliver Stone,"Stanley Weiser, Oliver Stone","Charlie Sheen, Tamara Tunie, Franklin Cover, Chuck Pfeiffer","A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider who takes the youth under his wing.",English,USA,Won 1 Oscar. Another 9 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMzUzNTI5MDMwM15BMl5BanBnXkFtZTgwNjk0MzkxMDE@._V1_SX300.jpg,56,7.4,"119,697",Wall Street
tt0094226,,,,,,TRUE,The Untouchables,1987,R,3-Jun-87,119 min,"Crime, Drama, Thriller",Brian De Palma,"Oscar Fraley (suggested by book), Eliot Ness (suggested by book), David Mamet","Kevin Costner, Sean Connery, Charles Martin Smith, Andy Garcia","Federal Agent Eliot Ness sets out to stop Al Capone; because of rampant corruption, he assembles a small, hand-picked team.",English,USA,Won 1 Oscar. Another 10 wins & 15 nominations.,http://ia.media-imdb.com/images/M/MV5BOGRlZWY0NTQtMGUzYy00MDk0LWJjYTUtOTA0NzA5ZTUxZGU4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,79,7.9,"220,085","Untouchables, The"
tt0092843,,,,,,TRUE,The Dead,1987,PG,18-Dec-87,83 min,Drama,John Huston,"Tony Huston (screenplay), James Joyce (story ""Dubliners"")","Anjelica Huston, Donal McCann, Dan O'Herlihy, Donal Donnelly","Gabriel Conroy and wife Greta attend an early January dinner with friends at the home of his spinster aunts, an evening which results in an epiphany for both of them.",English,"UK, Ireland, USA",Nominated for 2 Oscars. Another 9 wins & 14 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjkzNTA1MF5BMl5BanBnXkFtZTcwNzU2MDc5MQ@@._V1_SX300.jpg,N/A,7.4,"5,560","Dead, The"
tt0094349,,,,,,TRUE,Brightness,1987,N/A,29-Apr-88,105 min,"Drama, Fantasy",Souleymane Ciss_©,Souleymane Ciss_©,"Issiaka Kane, Aoua Sangare, Niamanto Sanogo, Balla Moussa Keita",A young man with magical powers journeys to his uncle to request help in fighting his sorcerer father.,"Bambara, Fulah","Mali, Burkina Faso, France, West Germany, Japan",5 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BODEyMTk1ODcyOV5BMl5BanBnXkFtZTcwMDU1MjgxMQ@@._V1_SX300.jpg,N/A,7.2,"1,395",Brightness (Yeelen)
tt0093191,,,,,,TRUE,Wings of Desire,1987,PG-13,6-May-88,128 min,"Drama, Fantasy, Romance",Wim Wenders,"Wim Wenders, Peter Handke (screenplay), Richard Reitinger (screenplay)","Bruno Ganz, Solveig Dommartin, Otto Sander, Curt Bois",An angel tires of overseeing human activity and wishes to become human when he falls in love with a mortal.,"German, English, French, Turkish, Hebrew, Spanish, Japanese","West Germany, France",Nominated for 1 BAFTA Film Award. Another 18 wins & 10 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMTk1MTUzMl5BMl5BanBnXkFtZTcwODAwNTQ4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",79,8.1,"47,852",Wings of Desire (Der Himmel uber Berlin)
tt0093010,,,,,,TRUE,Fatal Attraction,1987,R,18-Sep-87,119 min,"Drama, Romance, Thriller",Adrian Lyne,"James Dearden (screenplay), James Dearden (short film)","Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,English,USA,Nominated for 6 Oscars. Another 7 wins & 16 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcyODA3NjcxMl5BMl5BanBnXkFtZTcwOTY1NTk3OA@@._V1_SX300.jpg,67,6.9,"55,487",Fatal Attraction
tt0093206,,,,,,TRUE,Red Sorghum,1987,N/A,1-Feb-89,91 min,"Drama, Romance, War",Yimou Zhang,"Jianyu Chen, Yan Mo (books), Wei Zhu","Li Gong, Wen Jiang, Rujun Ten, Zhigang Chen",In 1930s China a young woman is sent by her father to marry the leprous owner of a winery. In the nearby red sorghum fields she falls for one of his servants. When the master dies she finds...,"Mandarin, Japanese",China,7 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMzMjU1ODg1MV5BMl5BanBnXkFtZTcwNDY1NDkxMQ@@._V1_SX300.jpg,N/A,7.5,"5,682",Red Sorghum (Hong gao liang)
